"SA - media.nypl.org"

"Custom View: 1/1/07 - 12/11/09"
"2007-01-01 00:00:00","2009-12-11 23:59:59"


"Downloaded Files"
,"Downloaded Files",HRef,"Downloads","% Downloads","Visits"
354,"http://media.nypl.org//pico_iyer_4_11_08/pico_iyer_4_11_08.mp3","http://media.nypl.org//pico_iyer_4_11_08/pico_iyer_4_11_08.mp3",16,0.00006,16
355,"http://media.nypl.org//Pamuk/Orhan_Pamuk.mp3","http://media.nypl.org//Pamuk/Orhan_Pamuk.mp3",16,0.00006,16
356,"http://media.nypl.org//Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3","http://media.nypl.org//Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3",16,0.00006,16
357,"http://media.nypl.org//Moth_10_12_07/Moth_10_12_07_pt1.mp3","http://media.nypl.org//Moth_10_12_07/Moth_10_12_07_pt1.mp3",16,0.00006,16
358,"http://media.nypl.org//Bayard_11_17_07/Bayard_11_17_07.mp3","http://media.nypl.org//Bayard_11_17_07/Bayard_11_17_07.mp3",16,0.00006,16
359,"http://media.nypl.org//Nooteboom_11_19_07/Nooteboom_11_19_07.mp3","http://media.nypl.org//Nooteboom_11_19_07/Nooteboom_11_19_07.mp3",16,0.00006,16
360,"http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt1.mp3","http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt1.mp3",16,0.00006,16
361,"http://media.nypl.org//Burns_9_27_07/Burns_9_27_07.mp3","http://media.nypl.org//Burns_9_27_07/Burns_9_27_07.mp3",16,0.00006,16
362,"http://media.nypl.org//against_the_machine_4_10_08/against_the_machine_4_10_08.mp3","http://media.nypl.org//against_the_machine_4_10_08/against_the_machine_4_10_08.mp3",16,0.00006,16
363,"http://media.nypl.org//Nadas_11_9_07/Nadas_11_9_07.mp3","http://media.nypl.org//Nadas_11_9_07/Nadas_11_9_07.mp3",16,0.00006,16
364,"http://media.nypl.org//war_and_peace_10_18_07/war_and_peace.mp3","http://media.nypl.org//war_and_peace_10_18_07/war_and_peace.mp3",16,0.00006,16
365,"http://media.nypl.org//Kunkel_10_30_07/Kunkel_10_30_07.mp3","http://media.nypl.org//Kunkel_10_30_07/Kunkel_10_30_07.mp3",15,0.00006,15
366,"http://media.nypl.org//Geary_10_9_07/Geary_10_9_07.mp3","http://media.nypl.org//Geary_10_9_07/Geary_10_9_07.mp3",15,0.00006,15
367,"http://media.nypl.org//Moth_10_12_07/Moth_10_12_07_pt2.mp3","http://media.nypl.org//Moth_10_12_07/Moth_10_12_07_pt2.mp3",15,0.00006,15
368,"http://media.nypl.org//Blindspot_11_3_07/Blindspot_11_3_07pt3.mp3","http://media.nypl.org//Blindspot_11_3_07/Blindspot_11_3_07pt3.mp3",15,0.00006,15
369,"http://media.nypl.org//Eco_11_15_07/Eco_11_15_07.mp3","http://media.nypl.org//Eco_11_15_07/Eco_11_15_07.mp3",15,0.00006,15
370,"http://media.nypl.org//Phillips_11_12_07/Phillips_11_12_07.mp3","http://media.nypl.org//Phillips_11_12_07/Phillips_11_12_07.mp3",15,0.00006,15
371,"http://media.nypl.org/video/periodically_speaking_2009_11_10.mp4","http://media.nypl.org/video/periodically_speaking_2009_11_10.mp4",13,0.00005,10
372,"http://media.nypl.org/live/levy_zizek_9_16_08.mp3#/Audio_debate_b_w_Levy___Zizek__16_September_2008______Search__Discover_and_Share_Digital_Media_from_Millions_of_Audio_and_Video_Clips_levy_zizek_9_16_08.mp3","http://media.nypl.org/live/levy_zizek_9_16_08.mp3#/Audio_debate_b_w_Levy___Zizek__16_September_2008______Search__Discover_and_Share_Digital_Media_from_Millions_of_Audio_and_Video_Clips_levy_zizek_9_16_08.mp3",13,0.00005,1
373,"http://media.nypl.org/video/live_2009_10_28_09_backstage_glass_keret.mp4","http://media.nypl.org/video/live_2009_10_28_09_backstage_glass_keret.mp4",13,0.00005,12
374,"http://media.nypl.org/video/live_2009_10_09_backstage_noe_forsythe.mp4","http://media.nypl.org/video/live_2009_10_09_backstage_noe_forsythe.mp4",13,0.00005,10
375,"http://media.nypl.org//edible_estates_3_7_08/edible_estates_3_7_08.mp3","http://media.nypl.org//edible_estates_3_7_08/edible_estates_3_7_08.mp3",13,0.00005,13
376,"http://media.nypl.org//kurnaz_4_4_08/kurnaz_4_4_08.mp3","http://media.nypl.org//kurnaz_4_4_08/kurnaz_4_4_08.mp3",13,0.00005,13
377,"http://media.nypl.org//Kristof_11_30_07/Kristof_11_30_07.mp3","http://media.nypl.org//Kristof_11_30_07/Kristof_11_30_07.mp3",13,0.00005,13
378,"http://media.nypl.org//Kalman_10_23_07/Kalman_10_23_07.mp3","http://media.nypl.org//Kalman_10_23_07/Kalman_10_23_07.mp3",13,0.00005,13
379,"http://media.nypl.org//Blindspot_11_3_07/Blindspot_11_3_07pt1.mp3","http://media.nypl.org//Blindspot_11_3_07/Blindspot_11_3_07pt1.mp3",13,0.00005,13
380,"http://media.nypl.org//mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3","http://media.nypl.org//mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3",13,0.00005,13
381,"http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt3.mp3","http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt3.mp3",13,0.00005,13
382,"http://media.nypl.org//live/eminent_domain_6_18_08.mp3","http://media.nypl.org//live/eminent_domain_6_18_08.mp3",13,0.00005,13
383,"http://media.nypl.org//baldwin_3_18_08/baldwin_3_18_08.mp3","http://media.nypl.org//baldwin_3_18_08/baldwin_3_18_08.mp3",13,0.00005,13
384,"http://media.nypl.org//Klein_9_24_07/Klein_9_24_07.mp3","http://media.nypl.org//Klein_9_24_07/Klein_9_24_07.mp3",13,0.00005,13
385,"http://media.nypl.org//esterhazy_5_4_08/esterhazy_5_4_08.mp3","http://media.nypl.org//esterhazy_5_4_08/esterhazy_5_4_08.mp3",13,0.00005,13
386,"http://media.nypl.org//Richardson_1_24_08/Richardson_1_24_08.mp3","http://media.nypl.org//Richardson_1_24_08/Richardson_1_24_08.mp3",12,0.00004,12
387,"http://media.nypl.org//Fashion_10_15_07/Fashion_10_15_07.MP3","http://media.nypl.org//Fashion_10_15_07/Fashion_10_15_07.MP3",12,0.00004,12
388,"http://media.nypl.org//baker_3_20_08/baker_3_20_08.mp3","http://media.nypl.org//baker_3_20_08/baker_3_20_08.mp3",12,0.00004,12
389,"http://media.nypl.org//archive_fever_4_14_08/archive_fever_4_14_08.mp3","http://media.nypl.org//archive_fever_4_14_08/archive_fever_4_14_08.mp3",12,0.00004,12
390,"http://media.nypl.org/audio/periodically_speaking_2009_12_08.mp3","http://media.nypl.org/audio/periodically_speaking_2009_12_08.mp3",11,0.00004,7
391,"http://media.nypl.org/video/cullman_2009_10_15_frankenstein.mp4","http://media.nypl.org/video/cullman_2009_10_15_frankenstein.mp4",11,0.00004,10
392,"http://media.nypl.org/video/lpa_2009_10_06_coward_redgrave.mp4","http://media.nypl.org/video/lpa_2009_10_06_coward_redgrave.mp4",11,0.00004,3
393,"http://media.nypl.org/lowry_10_3_07/lowry_10_3_07.mp3","http://media.nypl.org/lowry_10_3_07/lowry_10_3_07.mp3",10,0.00004,6
394,"http://media.nypl.org/video/live_2009_06_10_islam_part2.mp4","http://media.nypl.org/video/live_2009_06_10_islam_part2.mp4",9,0.00003,3
395,"http://media.nypl.org/nyplchannel/ulc_google_4_27_09.mp3","http://media.nypl.org/nyplchannel/ulc_google_4_27_09.mp3",9,0.00003,3
396,"http://media.nypl.org/audio/schomburg_2009_09_23_mogae.mp3","http://media.nypl.org/audio/schomburg_2009_09_23_mogae.mp3",9,0.00003,9
397,"http://media.nypl.org/video/live_2009_03_03_portraits_holocaust.mp4","http://media.nypl.org/video/live_2009_03_03_portraits_holocaust.mp4",9,0.00003,9
398,"http://media.nypl.org/video/live_2009_09_25_backstage_adams.mp4","http://media.nypl.org/video/live_2009_09_25_backstage_adams.mp4",9,0.00003,9
399,"http://media.nypl.org//eugenedies_5_4_08/eugenedies_5_4_08.mp3","http://media.nypl.org//eugenedies_5_4_08/eugenedies_5_4_08.mp3",9,0.00003,9
400,"http://media.nypl.org//fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3","http://media.nypl.org//fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3",9,0.00003,9
401,"http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt2.mp3","http://media.nypl.org//Orwell_11_7_07/Orwell_11_7_07pt2.mp3",9,0.00003,9
402,"http://media.nypl.org//Power_2_21_08/Power_2_21_08.mp3","http://media.nypl.org//Power_2_21_08/Power_2_21_08.mp3",8,0.00003,8
403,"http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt1.mp3","http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt1.mp3",8,0.00003,8
404,"http://media.nypl.org/audio/supporters_2009_10_14_conservators_philanthropy.mp3","http://media.nypl.org/audio/supporters_2009_10_14_conservators_philanthropy.mp3",8,0.00003,8
405,"http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt3.mp3","http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt3.mp3",7,0.00003,7
406,"http://media.nypl.org/http://media.nypl.org/Nadas_11_9_07/Nadas_11_9_07.mp3","http://media.nypl.org/http://media.nypl.org/Nadas_11_9_07/Nadas_11_9_07.mp3",5,0.00002,2
407,"http://media.nypl.org//live/rushdie_eugenides_6_27_08.mp3","http://media.nypl.org//live/rushdie_eugenides_6_27_08.mp3",5,0.00002,5
408,"http://media.nypl.org/eugenides_5_4_08/eugenides_5_4_08.mp3","http://media.nypl.org/eugenides_5_4_08/eugenides_5_4_08.mp3",5,0.00002,1
409,"http://media.nypl.org/Mailer_6_27_07/Mailer_6_27_07.mp4","http://media.nypl.org/Mailer_6_27_07/Mailer_6_27_07.mp4",5,0.00002,3
410,"http://media.nypl.org/advocacy_video_downloads/kelly_videos.zip","http://media.nypl.org/advocacy_video_downloads/kelly_videos.zip",4,0.00001,2
411,"http://media.nypl.org/drupal_test_files/test_video_file.mp4","http://media.nypl.org/drupal_test_files/test_video_file.mp4",4,0.00001,3
412,"http://media.nypl.org//teenlink_audio/125_street/7_Wrap_Up.mp3","http://media.nypl.org//teenlink_audio/125_street/7_Wrap_Up.mp3",4,0.00001,4
413,"http://media.nypl.org/audio/live_2006_02_13_brendel.mp3","http://media.nypl.org/audio/live_2006_02_13_brendel.mp3",4,0.00001,4
414,"http://media.nypl.org/young_lions_4_28_08/young_lions_4_28_08.mp3","http://media.nypl.org/young_lions_4_28_08/young_lions_4_28_08.mp3",4,0.00001,4
415,"http://media.nypl.org/graphic_modernism/Zhukov_12_15_07.mp3","http://media.nypl.org/graphic_modernism/Zhukov_12_15_07.mp3",4,0.00001,4
416,"http://media.nypl.org/audio/live_2007_03_10_nair_lahiri.mp3","http://media.nypl.org/audio/live_2007_03_10_nair_lahiri.mp3",3,0.00001,2
417,"http://media.nypl.org//teenlink_audio/teen_central/5_Wrap_Up.mp3","http://media.nypl.org//teenlink_audio/teen_central/5_Wrap_Up.mp3",3,0.00001,3
418,"http://media.nypl.org//teenlink_audio/muhlenberg/5_Wrap_Up.mp3","http://media.nypl.org//teenlink_audio/muhlenberg/5_Wrap_Up.mp3",3,0.00001,3
419,"http://media.nypl.org//teenlink_audio/jefferson_market/4_What_I_Hate.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/4_What_I_Hate.mp3",3,0.00001,3
420,"http://media.nypl.org//teenlink_audio/teen_central/2_Memories_of_Teen_Central.mp3","http://media.nypl.org//teenlink_audio/teen_central/2_Memories_of_Teen_Central.mp3",3,0.00001,3
421,"http://media.nypl.org//teenlink_audio/muhlenberg/3_Anger_Management.mp3","http://media.nypl.org//teenlink_audio/muhlenberg/3_Anger_Management.mp3",3,0.00001,3
422,"http://media.nypl.org//teenlink_audio/125_street/5_Racism_and_Slurs.mp3","http://media.nypl.org//teenlink_audio/125_street/5_Racism_and_Slurs.mp3",3,0.00001,3
423,"http://media.nypl.org//teenlink_audio/muhlenberg/4_Charity.mp3","http://media.nypl.org//teenlink_audio/muhlenberg/4_Charity.mp3",3,0.00001,3
424,"http://media.nypl.org//teenlink_audio/jefferson_market/7_Wrap_Up.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/7_Wrap_Up.mp3",3,0.00001,3
425,"http://media.nypl.org//teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3","http://media.nypl.org//teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3",3,0.00001,3
426,"http://media.nypl.org//teenlink_audio/125_street/1_Intro.mp3","http://media.nypl.org//teenlink_audio/125_street/1_Intro.mp3",3,0.00001,3
427,"http://media.nypl.org//teenlink_audio/jefferson_market/3_Gaming_Rocks.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/3_Gaming_Rocks.mp3",3,0.00001,3
428,"http://media.nypl.org//teenlink_audio/muhlenberg/2_Questioning.mp3","http://media.nypl.org//teenlink_audio/muhlenberg/2_Questioning.mp3",3,0.00001,3
429,"http://media.nypl.org//teenlink_audio/jefferson_market/6_Defining_Me.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/6_Defining_Me.mp3",3,0.00001,3
430,"http://media.nypl.org//teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3",3,0.00001,3
431,"http://media.nypl.org//teenlink_audio/125_street/3_Boys_Playing_Girls.mp3","http://media.nypl.org//teenlink_audio/125_street/3_Boys_Playing_Girls.mp3",3,0.00001,3
432,"http://media.nypl.org//lpa/boyd_6_20_08.mp3","http://media.nypl.org//lpa/boyd_6_20_08.mp3",3,0.00001,3
433,"http://media.nypl.org/Mailer_6_27_07/Mailer_6_27_07.avi","http://media.nypl.org/Mailer_6_27_07/Mailer_6_27_07.avi",3,0.00001,2
434,"http://media.nypl.org/audio/discussions_2007_11_09_modernity_kubista.mp3","http://media.nypl.org/audio/discussions_2007_11_09_modernity_kubista.mp3",3,0.00001,3
435,"http://media.nypl.org//teenlink_audio/teen_central/4_Smells_Like_Teen_Central_Spirit.mp3","http://media.nypl.org//teenlink_audio/teen_central/4_Smells_Like_Teen_Central_Spirit.mp3",3,0.00001,3
436,"http://media.nypl.org//teenlink_audio/125_street/4_What_Ghetto_Means.mp3","http://media.nypl.org//teenlink_audio/125_street/4_What_Ghetto_Means.mp3",3,0.00001,3
437,"http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_charity.mp3","http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_charity.mp3",3,0.00001,2
438,"http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt2.mp3","http://media.nypl.org/http://media.nypl.org/Blindspot_11_3_07/Blindspot_11_3_07pt2.mp3",3,0.00001,3
439,"http://media.nypl.org/http://media.nypl.org/Bayard_11_17_07/Bayard_11_17_07.mp3","http://media.nypl.org/http://media.nypl.org/Bayard_11_17_07/Bayard_11_17_07.mp3",3,0.00001,3
440,"http://media.nypl.org//teenlink_audio/jefferson_market/2_Food_for_Thought.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/2_Food_for_Thought.mp3",3,0.00001,3
441,"http://media.nypl.org/http://media.nypl.org/Burns_9_27_07/Burns_9_27_07.mp3","http://media.nypl.org/http://media.nypl.org/Burns_9_27_07/Burns_9_27_07.mp3",3,0.00001,3
442,"http://media.nypl.org/video/nypltv_2009_03_27_jobs.mp4","http://media.nypl.org/video/nypltv_2009_03_27_jobs.mp4",3,0.00001,3
443,"http://media.nypl.org//teenlink_audio/jefferson_market/1_Intro.mp3","http://media.nypl.org//teenlink_audio/jefferson_market/1_Intro.mp3",3,0.00001,3
444,"http://media.nypl.org//teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3","http://media.nypl.org//teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3",3,0.00001,3
445,"http://media.nypl.org/audio/live_2007_10_15_fashion.mp3","http://media.nypl.org/audio/live_2007_10_15_fashion.mp3",2,0.00001,1
446,"http://media.nypl.org/audio/smallbiz_2006_08_09_legal.mp3","http://media.nypl.org/audio/smallbiz_2006_08_09_legal.mp3",2,0.00001,2
447,"http://media.nypl.org/video/smallbiz_2006_08_09_legal.mp4","http://media.nypl.org/video/smallbiz_2006_08_09_legal.mp4",2,0.00001,2
448,"http://media.nypl.org/video/news_2009_06_26_yankees.mp4","http://media.nypl.org/video/news_2009_06_26_yankees.mp4",2,0.00001,2
449,"http://media.nypl.org/video/live_2007_11_17_unread_books.mp4","http://media.nypl.org/video/live_2007_11_17_unread_books.mp4",2,0.00001,2
450,"http://media.nypl.org//teenlink_audio/teen_central/1_Intro.mp3","http://media.nypl.org//teenlink_audio/teen_central/1_Intro.mp3",2,0.00001,2
451,"http://media.nypl.org//Martins_12_6_07/Martins_12_6_07.mp3","http://media.nypl.org//Martins_12_6_07/Martins_12_6_07.mp3",2,0.00001,2
452,"http://media.nypl.org/video/live_2006_02_13_brendel.mp4","http://media.nypl.org/video/live_2006_02_13_brendel.mp4",2,0.00001,2
453,"http://media.nypl.org/video/live_2007_11_30_darfur.mp4","http://media.nypl.org/video/live_2007_11_30_darfur.mp4",2,0.00001,2
454,"http://media.nypl.org/audio/lpa_2007_12_06_martins_catton.mp3","http://media.nypl.org/audio/lpa_2007_12_06_martins_catton.mp3",2,0.00001,2
455,"http://media.nypl.org/audio/live_2007_11_15_ugliness.mp3","http://media.nypl.org/audio/live_2007_11_15_ugliness.mp3",2,0.00001,2
456,"http://media.nypl.org/lgbt_4_3_08/lgbt_4_3_08.mp3","http://media.nypl.org/lgbt_4_3_08/lgbt_4_3_08.mp3",2,0.00001,2
457,"http://media.nypl.org/audio/teens_2006_07_22_outloud_outro.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_outro.mp3",2,0.00001,2
458,"http://media.nypl.org/audio/teens_2006_07_22_outloud_intro.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_intro.mp3",2,0.00001,2
459,"http://media.nypl.org/video/live_2007_11_15_ugliness.mp4","http://media.nypl.org/video/live_2007_11_15_ugliness.mp4",2,0.00001,2
460,"http://media.nypl.org/audio/supporters_2007_10_23_friends_thurman.mp3","http://media.nypl.org/audio/supporters_2007_10_23_friends_thurman.mp3",2,0.00001,2
461,"http://media.nypl.org/Laurents_9_20_07/Laurents_9_20_07.mp3","http://media.nypl.org/Laurents_9_20_07/Laurents_9_20_07.mp3",2,0.00001,2
462,"http://media.nypl.org/Graphic_Modernism/Popescu_10_10_07.mp3","http://media.nypl.org/Graphic_Modernism/Popescu_10_10_07.mp3",2,0.00001,2
463,"http://media.nypl.org/video/live_2007_10_30_fear.mp4","http://media.nypl.org/video/live_2007_10_30_fear.mp4",2,0.00001,2
464,"http://media.nypl.org/Graphic_Modernism/Beller_12_9_07.mp3","http://media.nypl.org/Graphic_Modernism/Beller_12_9_07.mp3",2,0.00001,2
465,"http://media.nypl.org/audio/live_2007_10_30_fear.mp3","http://media.nypl.org/audio/live_2007_10_30_fear.mp3",2,0.00001,2
466,"http://media.nypl.org/audio/cullman_2007_10_27_michaels.mp3","http://media.nypl.org/audio/cullman_2007_10_27_michaels.mp3",2,0.00001,2
467,"http://media.nypl.org/audio/live_2007_11_01_contract_earth.mp3","http://media.nypl.org/audio/live_2007_11_01_contract_earth.mp3",2,0.00001,2
468,"http://media.nypl.org/audio/live_2007_11_03_blind_money.mp3","http://media.nypl.org/audio/live_2007_11_03_blind_money.mp3",2,0.00001,2
469,"http://media.nypl.org/audio/live_2007_11_07_orwell_propaganda.mp3","http://media.nypl.org/audio/live_2007_11_07_orwell_propaganda.mp3",2,0.00001,2
470,"http://media.nypl.org/video/live_2007_11_07_orwell_propaganda.mp4","http://media.nypl.org/video/live_2007_11_07_orwell_propaganda.mp4",2,0.00001,2
471,"http://media.nypl.org/audio/live_2007_11_07_orwell_manipulation.mp3","http://media.nypl.org/audio/live_2007_11_07_orwell_manipulation.mp3",2,0.00001,2
472,"http://media.nypl.org/video/live_2007_11_07_orwell_solutions.mp4","http://media.nypl.org/video/live_2007_11_07_orwell_solutions.mp4",2,0.00001,2
473,"http://media.nypl.org/video/live_2007_11_07_orwell_manipulation.mp4","http://media.nypl.org/video/live_2007_11_07_orwell_manipulation.mp4",2,0.00001,2
474,"http://media.nypl.org/video/live_2007_11_09_nadas.mp4","http://media.nypl.org/video/live_2007_11_09_nadas.mp4",2,0.00001,2
475,"http://media.nypl.org/audio/discussions_2007_11_09_modernity_absolute.mp3","http://media.nypl.org/audio/discussions_2007_11_09_modernity_absolute.mp3",2,0.00001,2
476,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_advertising.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_advertising.mp3",2,0.00001,2
477,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_city.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_city.mp3",2,0.00001,2
478,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_chaplin.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_chaplin.mp3",2,0.00001,2
479,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_metropolis.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_metropolis.mp3",2,0.00001,2
480,"http://media.nypl.org/video/live_2007_11_01_contract_earth.mp4","http://media.nypl.org/video/live_2007_11_01_contract_earth.mp4",2,0.00001,2
481,"http://media.nypl.org/video/live_2007_11_03_blindspot_pt1.mp4","http://media.nypl.org/video/live_2007_11_03_blindspot_pt1.mp4",2,0.00001,2
482,"http://media.nypl.org/video/live_2007_11_12_foreigners.mp4","http://media.nypl.org/video/live_2007_11_12_foreigners.mp4",2,0.00001,2
483,"http://media.nypl.org/audio/live_2007_11_03_blind_pierson_schatzberg.mp3","http://media.nypl.org/audio/live_2007_11_03_blind_pierson_schatzberg.mp3",2,0.00001,2
484,"http://media.nypl.org/audio/live_2006_09_12_greenfield_sanders.mp3","http://media.nypl.org/audio/live_2006_09_12_greenfield_sanders.mp3",2,0.00001,2
485,"http://media.nypl.org/audio/live_2007_11_12_foreigners.mp3","http://media.nypl.org/audio/live_2007_11_12_foreigners.mp3",2,0.00001,2
486,"http://media.nypl.org/audio/live_2006_06_05_butler.mp3","http://media.nypl.org/audio/live_2006_06_05_butler.mp3",2,0.00001,2
487,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_graeff.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_graeff.mp3",2,0.00001,2
488,"http://media.nypl.org/video/nypltv_2003_01_01_sibl_experience.mp4","http://media.nypl.org/video/nypltv_2003_01_01_sibl_experience.mp4",2,0.00001,2
489,"http://media.nypl.org/audio/live_2007_11_03_blind_photgraphy.mp3","http://media.nypl.org/audio/live_2007_11_03_blind_photgraphy.mp3",2,0.00001,2
490,"http://media.nypl.org/video/live_2009_09_21_backstage_sacks.mp4","http://media.nypl.org/video/live_2009_09_21_backstage_sacks.mp4",2,0.00001,2
491,"http://media.nypl.org/teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3\t97.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3\t97.mp3",2,0.00001,2
492,"http://media.nypl.org/audio/discussions_2007_12_04_graphic_polish.mp3","http://media.nypl.org/audio/discussions_2007_12_04_graphic_polish.mp3",2,0.00001,2
493,"http://media.nypl.org/audio/talkingbooks_2009_10_05_fall_report.mp3","http://media.nypl.org/audio/talkingbooks_2009_10_05_fall_report.mp3",2,0.00001,1
494,"http://media.nypl.org/audio/discussions_2007_11_15_graphic_mansbach.mp3","http://media.nypl.org/audio/discussions_2007_11_15_graphic_mansbach.mp3",2,0.00001,2
495,"http://media.nypl.org//theology_5_5_08/theology_5_5_08.mp3","http://media.nypl.org//theology_5_5_08/theology_5_5_08.mp3",2,0.00001,2
496,"http://media.nypl.org/audio/live_2007_11_07_orwell_solutions.mp3","http://media.nypl.org/audio/live_2007_11_07_orwell_solutions.mp3",2,0.00001,2
497,"http://media.nypl.org/audio/teens_2006_07_22_outloud_antiprom.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_antiprom.mp3",2,0.00001,2
498,"http://media.nypl.org/audio/live_2007_11_09_nadas.mp3","http://media.nypl.org/audio/live_2007_11_09_nadas.mp3",2,0.00001,2
499,"http://media.nypl.org/video/live_2007_11_19_lost_paradise.mp4","http://media.nypl.org/video/live_2007_11_19_lost_paradise.mp4",2,0.00001,2
500,"http://media.nypl.org/audio/discussions_2007_11_09_modernity_vienna.mp3","http://media.nypl.org/audio/discussions_2007_11_09_modernity_vienna.mp3",2,0.00001,2
501,"http://media.nypl.org//teenlink_audio/muhlenberg/1_Intro.mp3","http://media.nypl.org//teenlink_audio/muhlenberg/1_Intro.mp3",2,0.00001,2
502,"http://media.nypl.org/audio/discussions_2007_11_09_modernity_poland.mp3","http://media.nypl.org/audio/discussions_2007_11_09_modernity_poland.mp3",2,0.00001,2
503,"http://media.nypl.org/audio/live_2007_11_17_unread_books.mp3","http://media.nypl.org/audio/live_2007_11_17_unread_books.mp3",2,0.00001,2
504,"http://media.nypl.org/reese_5_02_08/reese_5_02_08.mp3","http://media.nypl.org/reese_5_02_08/reese_5_02_08.mp3",2,0.00001,1
505,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_photomontage.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_photomontage.mp3",2,0.00001,2
506,"http://media.nypl.org/audio/live_2007_11_19_lost_paradise.mp3","http://media.nypl.org/audio/live_2007_11_19_lost_paradise.mp3",2,0.00001,2
507,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_balkans.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_balkans.mp3",2,0.00001,2
508,"http://media.nypl.org/audio/discussions_2007_11_10_modernity_antinostalgia.mp3","http://media.nypl.org/audio/discussions_2007_11_10_modernity_antinostalgia.mp3",2,0.00001,2
509,"http://media.nypl.org/audio/live_2007_11_30_darfur.mp3","http://media.nypl.org/audio/live_2007_11_30_darfur.mp3",2,0.00001,2
510,"http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_anger.mp3","http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_anger.mp3",2,0.00001,2
511,"http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_questioning.mp3","http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_questioning.mp3",2,0.00001,2
512,"http://media.nypl.org/audio/cullman_2007_11_14_redemption.mp3","http://media.nypl.org/audio/cullman_2007_11_14_redemption.mp3",2,0.00001,2
513,"http://media.nypl.org/audio/discussions_2007_12_04_graphic_czech.mp3","http://media.nypl.org/audio/discussions_2007_12_04_graphic_czech.mp3",2,0.00001,2
514,"http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_intro.mp3","http://media.nypl.org/audio/teens_2007_12_01_muhlenberg_intro.mp3",2,0.00001,2
515,"http://media.nypl.org/video/lpa_2007_12_06_martins_catton.mp4","http://media.nypl.org/video/lpa_2007_12_06_martins_catton.mp4",2,0.00001,2
516,"http://media.nypl.org/audio/discussions_2007_12_08_graphic_constructivism.mp3","http://media.nypl.org/audio/discussions_2007_12_08_graphic_constructivism.mp3",2,0.00001,2
517,"http://media.nypl.org/Geary_10_9_07/Geary_10_9_07.mp4","http://media.nypl.org/Geary_10_9_07/Geary_10_9_07.mp4",2,0.00001,1
